stamp_abs,stamp_rel,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz
1778504119.771835804,145.420419931,-0.000387110,0.008841443,-0.004682617,0.009960217,-0.015079176,0.002603664,0.999833303,0.020006035,-0.030106007,0.005509367,0.008502256,0.003643846,-0.003903347
1778504119.871951342,145.520535469,-0.001615106,0.007365165,-0.003736934,0.011898736,-0.015775970,0.002770777,0.999800911,0.023894272,-0.031484922,0.005918847,0.001397381,-0.008973373,-0.001018314
1778504119.968014479,145.616598606,-0.002015549,0.006627590,-0.002566080,0.011336542,-0.016373947,0.003761236,0.999794594,0.022805738,-0.032661695,0.007896468,-0.000761066,-0.011082465,0.002088814
1778504120.058198452,145.706782579,-0.001924039,0.004314739,-0.002405801,0.012197179,-0.015605496,0.004581731,0.999793331,0.024546649,-0.031097785,0.009547016,0.002116577,-0.021335315,0.001717638
1778504120.163876772,145.812460899,-0.000993901,0.003614144,-0.003050534,0.011614811,-0.014703218,0.004281894,0.999815271,0.023363402,-0.029305731,0.008907700,0.008892587,-0.018382910,-0.000286445
1778504120.263730049,145.912314177,0.000534043,0.003286087,-0.004137951,0.010406519,-0.013291210,0.004947391,0.999845274,0.020950207,-0.026478432,0.010173623,0.017941405,-0.013166101,-0.002615814
1778504120.371730566,146.020314693,0.000204499,0.005547494,-0.003179290,0.008108142,-0.015187512,0.002223546,0.999849315,0.016289598,-0.030339043,0.004694884,0.011029001,0.003839776,0.000363432
1778504120.452179432,146.100763559,0.001224579,0.004983746,-0.002498571,0.008741489,-0.013147448,0.003631281,0.999868764,0.017583123,-0.026230967,0.007494113,0.018431762,0.001141312,0.002132155
1778504120.571886063,146.220470190,0.002296281,0.005696624,-0.002016692,0.008465308,-0.014295183,0.002512398,0.999858827,0.017007805,-0.028547672,0.005268284,0.017842368,0.005538639,0.002954922
1778504120.651586771,146.300170898,0.000188050,0.006293312,-0.002438369,0.008615295,-0.017410264,0.001559720,0.999810095,0.017292955,-0.034794060,0.003420913,0.000837027,0.007411547,0.000588995
1778504120.763354540,146.411938667,-0.001281701,0.007575102,-0.002375869,0.008579005,-0.018139518,0.000735176,0.999798389,0.017193375,-0.036267058,0.001782467,-0.007908716,0.011011980,0.000375271
1778504120.866694212,146.515278339,-0.000570807,0.007938043,-0.001317955,0.009707521,-0.015816860,0.000219685,0.999827757,0.019429588,-0.031629279,0.000746752,0.000133438,0.006708628,0.003224939
1778504120.933802128,146.582386255,-0.001434065,0.008640230,-0.002833774,0.010069466,-0.016033470,-0.000817719,0.999820416,0.020120806,-0.032083153,-0.001312924,-0.002319260,0.006988044,-0.001051074
1778504121.068373203,146.716957331,-0.002429727,0.010282642,-0.003912822,0.009752114,-0.016316086,0.000670700,0.999819100,0.019534219,-0.032618971,0.001660274,-0.003814946,0.009283122,-0.003278647
1778504121.163725853,146.812309980,-0.002714293,0.008711448,-0.002178462,0.010948431,-0.015860701,0.000286007,0.999814227,0.021914641,-0.031714563,0.000919671,-0.002542834,-0.002753943,0.001509302
1778504121.258650541,146.907234669,-0.003089500,0.005885919,-0.000706663,0.012554897,-0.016458417,0.002513357,0.999782565,0.025203331,-0.032852475,0.005441851,-0.003186702,-0.018672154,0.004428890
1778504121.336173773,146.984757900,-0.002539300,0.005052083,-0.000584952,0.012613341,-0.015228769,0.001396581,0.999803500,0.025278649,-0.030421015,0.003178260,0.002689161,-0.020484673,0.004112404
1778504121.471719265,147.120303392,-0.001543030,0.004388344,-0.001171957,0.010478779,-0.015493438,0.001741660,0.999823542,0.021019441,-0.030949847,0.003809244,0.007558550,-0.013488093,0.001267445
1778504121.562172890,147.210757017,0.002425133,0.005642584,-0.000313940,0.009919662,-0.012999898,0.002706290,0.999862630,0.019914980,-0.025945443,0.005671684,0.027550960,-0.004363582,0.003766201
1778504121.665505171,147.314089298,0.002572194,0.005383147,-0.000252888,0.009323545,-0.015577232,0.001593015,0.999833928,0.018703772,-0.031124611,0.003477663,0.018238675,-0.002356746,0.002440387
1778504121.772393942,147.420978069,-0.000381053,0.007363357,-0.001467064,0.009096455,-0.017608697,0.002241080,0.999801063,0.018280542,-0.035176871,0.004804613,-0.001271887,0.006817032,-0.001574865
1778504121.864261866,147.512845993,0.000224277,0.008221079,-0.004600538,0.009328196,-0.016013535,0.001118389,0.999827635,0.018699662,-0.032006150,0.002536450,0.004044876,0.008156125,-0.009201719
1778504121.967905521,147.616489649,-0.000366269,0.008197222,-0.005430018,0.010094531,-0.014982833,-0.000803441,0.999836471,0.020172117,-0.029981478,-0.001304717,0.003572555,0.003473664,-0.008836990
1778504122.064825058,147.713409185,0.000026919,0.006667329,-0.004716424,0.011028232,-0.017648755,-0.003059984,0.999778744,0.021959069,-0.035364564,-0.005732961,-0.000538890,-0.006273473,-0.005536144
1778504122.167927980,147.816512108,0.000141097,0.006525050,-0.006468489,0.011627545,-0.016788136,-0.003040693,0.999786834,0.023163217,-0.033646173,-0.005692934,0.000904550,-0.007954998,-0.008383263
1778504122.272458315,147.921042442,0.000236161,0.006871947,-0.006890287,0.009901748,-0.015650737,-0.001579699,0.999827242,0.019761614,-0.031332476,-0.002850315,0.003493066,-0.002753100,-0.007013925
1778504122.371430874,148.020015001,0.001012387,0.005680493,-0.005133630,0.010718631,-0.014994962,-0.000583417,0.999829946,0.021427401,-0.030001831,-0.000845566,0.007456881,-0.008872324,-0.000775256
1778504122.468372107,148.116956234,0.001786238,0.005157697,-0.005056105,0.011209714,-0.014910880,-0.000110396,0.999825983,0.022424085,-0.029823467,0.000113591,0.010358788,-0.010444825,-0.000458175
1778504122.551982641,148.200566769,-0.000135976,0.003576648,-0.003999221,0.011715157,-0.016266519,0.000161058,0.999799045,0.023445394,-0.032528464,0.000703553,-0.000855433,-0.016516055,0.002017140
1778504122.672343254,148.320927382,0.001016394,0.001567882,-0.003464170,0.011339189,-0.015130579,-0.001337641,0.999820333,0.022646147,-0.030290689,-0.002332738,0.006714793,-0.019463455,0.002967565
1778504122.771816730,148.420400858,-0.000387047,0.005039762,-0.000846126,0.007972087,-0.016904214,0.000663903,0.999825111,0.015973633,-0.033798363,0.001598011,-0.002262120,0.004842955,0.008311801
1778504122.855883360,148.504467487,-0.000371344,0.005273349,-0.002565481,0.008649694,-0.016868697,0.001089808,0.999819705,0.017343764,-0.033718847,0.002472448,-0.001683810,0.005271820,0.002532822
1778504122.938398838,148.586982965,0.002195918,0.005010669,-0.003697763,0.009249597,-0.015210247,0.001794485,0.999839924,0.018560455,-0.030387104,0.003871570,0.011894647,0.002593782,-0.000348775
1778504123.054621458,148.703205585,0.002181206,0.006639097,-0.002259571,0.007915737,-0.015437952,-0.000121614,0.999849487,0.015833545,-0.030878088,0.000001215,0.008466842,0.011751109,0.003310950
1778504123.144469738,148.793053865,0.002188415,0.007644789,-0.000904520,0.008446879,-0.016527272,0.000167295,0.999827721,0.016906416,-0.033052040,0.000614075,0.004724935,0.012529152,0.005862088
1778504123.260770321,148.909354448,-0.001357206,0.009511714,-0.002665114,0.008689192,-0.018681281,-0.000235782,0.999787704,0.017378891,-0.037367422,-0.000146917,-0.014104053,0.016074278,-0.000623989
1778504123.358368158,149.006952286,-0.002721482,0.009255745,-0.000913470,0.009995968,-0.017386070,-0.001672911,0.999797483,0.019943117,-0.034805569,-0.002999384,-0.015084766,0.007657544,0.003803584
1778504123.448362589,149.096946716,-0.002088318,0.007756330,-0.000240528,0.011267424,-0.015533680,0.000932138,0.999815423,0.022572441,-0.031045606,0.002215050,-0.004767962,-0.004127169,0.005097729
1778504123.551753521,149.200337648,-0.005389405,0.006676166,0.002538273,0.010903552,-0.018568753,-0.000270107,0.999768094,0.021808786,-0.037143324,-0.000135251,-0.020469469,-0.008302600,0.010123776
1778504123.664714098,149.313298225,-0.005604434,0.004017913,0.001460950,0.012113135,-0.016620593,0.001366929,0.999787557,0.024282333,-0.033207111,0.003137667,-0.011697315,-0.019545339,0.005009916
1778504123.762849569,149.411433697,-0.005358448,0.004858077,-0.000465865,0.010544294,-0.015425767,0.000001334,0.999825417,0.021096551,-0.030851013,0.000328131,-0.003176022,-0.009430760,-0.000678203
1778504123.841155767,149.489739895,-0.005642260,0.007025688,0.000930577,0.008419238,-0.014449089,-0.000622665,0.999859966,0.016825947,-0.028908642,-0.001002275,0.000292617,0.005843376,0.003183830
1778504123.965887070,149.614471197,-0.003783435,0.007599820,-0.001406717,0.009368101,-0.013687543,0.001762509,0.999860882,0.018789972,-0.027341662,0.003782404,0.013280073,0.005330223,-0.003482929
1778504124.066132307,149.714716434,-0.001764752,0.006048284,-0.003268315,0.011851094,-0.012570008,0.002925234,0.999846483,0.023781803,-0.025069448,0.006149477,0.023200720,-0.008245290,-0.007392075
1778504124.170481443,149.819065571,0.000960973,0.005322225,-0.004053649,0.011169386,-0.012891831,0.000671432,0.999854287,0.022362116,-0.025767757,0.001631199,0.030234796,-0.009356244,-0.007407487
1778504124.268911839,149.917495966,0.001636210,0.005750292,-0.001245521,0.010480491,-0.014791518,0.001780576,0.999834086,0.021020900,-0.029545103,0.003872305,0.022678401,-0.005136007,0.001364644
1778504124.334055662,149.982639790,0.002357434,0.004613605,-0.000850577,0.010765120,-0.013739089,0.003929482,0.999839942,0.021644578,-0.027392604,0.008156662,0.024320990,-0.010256216,0.002343327
1778504124.472275496,150.120859623,0.003459240,0.002100356,-0.002859952,0.011798086,-0.014728372,0.005951764,0.999804209,0.023779329,-0.029314737,0.012254302,0.020440417,-0.018857738,-0.003761267
1778504124.571737051,150.220321178,0.003430717,0.002488715,-0.002753256,0.010480958,-0.015503354,0.006668983,0.999802641,0.021176231,-0.030865694,0.013667248,0.014605448,-0.010983040,-0.002924443
1778504124.672049761,150.320633888,0.000961906,0.002197689,-0.003623802,0.010260071,-0.015934367,0.005144073,0.999807164,0.020692032,-0.031762371,0.010618692,0.000831878,-0.008865803,-0.004945209
1778504124.771845102,150.420429230,0.002370001,0.002581035,-0.004569758,0.009645109,-0.013767558,0.004997352,0.999846215,0.019433391,-0.027437924,0.010262789,0.011979144,-0.003192234,-0.005778998
1778504124.869730711,150.518314838,0.001059084,0.005938485,-0.004583698,0.007246327,-0.015645084,0.005056367,0.999838565,0.014656195,-0.031216905,0.010343064,0.003045424,0.016213105,-0.004328488
1778504124.951793194,150.600377321,0.001604048,0.006998442,-0.006122709,0.008318228,-0.016291480,0.004323427,0.999823336,0.016784043,-0.032511004,0.008921192,0.004038326,0.015565771,-0.007101649
1778504125.072417974,150.721002102,-0.000398863,0.008463620,-0.005835353,0.008579373,-0.017318898,0.003994677,0.999805227,0.017304972,-0.034569391,0.008290017,-0.006582431,0.015874602,-0.004558343
1778504125.172119617,150.820703745,-0.002133118,0.008353412,-0.005914037,0.011501940,-0.017087295,0.005795681,0.999771044,0.023212209,-0.034040015,0.011989015,-0.010927770,0.004171360,-0.003771968
1778504125.268652678,150.917236805,-0.005407950,0.007950883,-0.004226291,0.011543992,-0.019565837,0.004034341,0.999733784,0.023259525,-0.039038027,0.008524867,-0.026604857,-0.001907534,0.000611534
1778504125.362757206,151.011341333,-0.005771304,0.009052195,-0.004921324,0.010763214,-0.015686183,0.004041599,0.999810863,0.021661444,-0.031284534,0.008423558,-0.014079180,0.002102863,-0.000773435
1778504125.469917536,151.118501663,-0.003448868,0.007438152,-0.003811473,0.011600255,-0.015034654,0.003808945,0.999812425,0.023323285,-0.029979789,0.007968939,0.002577403,-0.008690831,0.002691286
1778504125.545864105,151.194448233,-0.003520134,0.008232407,-0.003095414,0.010671763,-0.014239749,0.003696213,0.999834827,0.021455564,-0.028399721,0.007698311,0.005370455,-0.003494099,0.004107037
1778504125.644759178,151.293343306,-0.000618952,0.007442503,-0.003950350,0.011685117,-0.013109260,0.001614900,0.999844487,0.023419105,-0.026179693,0.003536883,0.020125336,-0.009178653,0.001264351
1778504125.769011497,151.417595625,0.000371590,0.007083802,-0.004060190,0.011460523,-0.013826631,-0.000457554,0.999838623,0.022915465,-0.027662814,-0.000598269,0.019816680,-0.009594147,0.000462578
1778504125.872059584,151.520643711,0.001548767,0.006260307,-0.004019040,0.011231772,-0.014134067,0.000402387,0.999836943,0.022482126,-0.028258246,0.001122593,0.020655321,-0.011350965,0.000354310
1778504125.972466946,151.621051073,0.002431018,0.004888377,-0.004137505,0.011217116,-0.015351484,0.000580622,0.999819069,0.022460463,-0.030689204,0.001506143,0.017297120,-0.014853634,-0.000319491
1778504126.070233107,151.718817234,0.001750780,0.003841691,-0.003582466,0.010854835,-0.017614991,0.002102005,0.999783710,0.021794240,-0.035183986,0.004588372,0.004647880,-0.014986574,0.001191068
1778504126.150959730,151.799543858,0.003197051,0.003649837,-0.002777455,0.010913497,-0.014579135,0.002547640,0.999830913,0.021908616,-0.029101840,0.005414957,0.014185525,-0.013069440,0.003364880
1778504126.260293961,151.908878088,0.004101915,0.003563011,-0.001496086,0.010341497,-0.015322850,0.002223339,0.999826645,0.020758751,-0.030599177,0.004765079,0.013250075,-0.008719294,0.005851287
1778504126.370990753,152.019574881,0.002655383,0.004671412,-0.000148700,0.008708024,-0.017852633,0.002480266,0.999799631,0.017513147,-0.035662474,0.005273839,-0.000986543,0.001592704,0.007503409
1778504126.467242718,152.115826845,0.000186536,0.005164363,-0.000201424,0.008964125,-0.016294877,0.001740183,0.999825531,0.017992340,-0.032558622,0.003773907,-0.007798669,0.003924237,0.005505220
1778504126.554493904,152.203078032,0.000097867,0.007380242,0.001032339,0.008456880,-0.014762497,0.000259293,0.999855231,0.016927150,-0.029520622,0.000768534,-0.002038659,0.013205674,0.007650301
1778504126.670535326,152.319119453,0.000832203,0.009648757,0.000448830,0.008757992,-0.014664184,-0.000218149,0.999854095,0.017515460,-0.029332116,-0.000179455,0.005191346,0.017553388,0.004431126
1778504126.771890879,152.420475006,-0.000471493,0.010370150,-0.000975229,0.009824500,-0.015525268,-0.000517772,0.999831074,0.019640338,-0.031060458,-0.000730665,-0.000133413,0.012682874,-0.000463592
1778504126.872293949,152.520878077,-0.001151081,0.008111859,-0.002608558,0.013109371,-0.015884300,-0.000309468,0.999787846,0.026219587,-0.031775321,-0.000202440,-0.001661734,-0.008717689,-0.004863406
1778504126.969847441,152.618431568,-0.001513086,0.008695614,-0.003672893,0.012739957,-0.015939547,-0.001354941,0.999790872,0.025447092,-0.031912368,-0.002304352,-0.001646189,-0.007359685,-0.006263100
1778504127.069256067,152.717840195,-0.002556949,0.005212324,-0.002511898,0.014008544,-0.017376039,-0.000839781,0.999750533,0.028001499,-0.034773944,-0.001193038,-0.007838574,-0.025792565,-0.002297067
1778504127.171933651,152.820517778,-0.002159377,0.006505230,-0.001260012,0.012018212,-0.016329502,-0.003504998,0.999788290,0.023931976,-0.032742188,-0.006619605,-0.003055525,-0.013530687,0.001921516
1778504127.272119999,152.920704126,-0.002802936,0.005996138,-0.003718662,0.012050083,-0.015606648,-0.001975524,0.999803643,0.024047837,-0.031259869,-0.003575904,-0.002037035,-0.014402101,-0.004461317
1778504127.372009039,153.020593166,-0.003656510,0.005483458,-0.002277597,0.011892133,-0.015689206,-0.002379804,0.999803362,0.023718854,-0.031434020,-0.004387698,-0.003460733,-0.014806515,0.000187647
1778504127.460750103,153.109334230,-0.002507068,0.005661123,-0.003360885,0.011155696,-0.014330132,-0.003080042,0.999830341,0.022230335,-0.028728073,-0.005841758,0.006670972,-0.010015295,-0.002268015
1778504127.570346594,153.218930721,-0.001543476,0.007592800,-0.002101720,0.008788898,-0.014954194,-0.003131634,0.999844648,0.017490146,-0.029963273,-0.006002164,0.009808704,0.004963413,0.002100237
1778504127.670329332,153.318913460,-0.000431427,0.007797522,-0.003198722,0.010137902,-0.014889900,-0.000555836,0.999837589,0.020266338,-0.029790639,-0.000809945,0.012863641,0.001622367,-0.001416521
1778504127.771834850,153.420418978,0.001196280,0.005300906,-0.003841115,0.011777029,-0.015224520,0.000602564,0.999814559,0.023581142,-0.030433899,0.001564229,0.015970486,-0.013247164,-0.002838491
1778504127.870134115,153.518718243,0.001761582,0.004531844,-0.003737120,0.011260971,-0.015531784,0.001004898,0.999815455,0.022561783,-0.031040187,0.002360369,0.013710556,-0.012977025,-0.001837178
1778504127.970191479,153.618775606,0.002272591,0.002488715,-0.003612828,0.012233807,-0.015910931,0.000838579,0.999798216,0.024504202,-0.031800283,0.002067168,0.011286862,-0.020691516,-0.001435635
1778504128.067906618,153.716490746,0.001763157,0.001563055,-0.002729484,0.012234779,-0.017455270,0.003976045,0.999764880,0.024620013,-0.034812071,0.008382520,0.002983857,-0.020511345,0.000723008
1778504128.172283888,153.820868015,0.002881900,0.002107452,-0.003800075,0.010366843,-0.014833459,0.003481852,0.999830172,0.020844096,-0.029594008,0.007273323,0.010499416,-0.009586065,-0.001474163
1778504128.272043228,153.920627356,0.002572591,0.003982771,-0.004271638,0.008922137,-0.014827513,0.003773170,0.999843139,0.017962195,-0.029587362,0.007813242,0.008666672,0.003517172,-0.002192785
1778504128.370953560,154.019537687,0.002514077,0.005968979,-0.004309404,0.008207717,-0.015308926,0.002433567,0.999846162,0.016495879,-0.030577958,0.005120105,0.006898482,0.012933391,-0.001662771
1778504128.471865892,154.120450020,0.000828003,0.008610207,-0.003541836,0.008192383,-0.015480040,0.003414329,0.999840785,0.016496491,-0.030904127,0.007084650,-0.000634662,0.020543752,0.000664975
